,race,subrace,section,content
347,elf,Sea Elf MPMM,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
348,elf,Sea Elf MPMM,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
349,elf,Sea Elf MPMM,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
350,elf,Sea Elf MPMM,Extra Language,"You can speak, read, and write one extra language of your choice."
351,elf,Sea Elf MPMM,Fleet of Foot,Your base walking speed increases to 35 feet.
352,elf,Sea Elf MPMM,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
353,elf,Sea Elf MPMM,,"
d4
Season


1
Autumn: peace and goodwill, when summer's harvest is shared with all.


2
Winter: contemplation and dolor, when the vibrant energy of the world slumbers.


3
Spring: cheerfulness and celebration, marked by merriment and hope as winter's sorrow passes.


4
Summer: boldness and aggression, a time of unfettered energy and calls to action.

"
354,elf,Sea Elf MPMM,Fey Step,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest."
355,elf,Sea Elf MPMM,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
356,elf,Sea Elf MPMM,Child of the Sea,"You can breathe air and water, and you have a resistance to cold damage."
357,elf,Sea Elf MPMM,Friend of the Sea,"Aquatic animals have an extraordinary affinity with your people. You can communicate simple ideas to any Beast that has a swimming speed. It can understand your words, though you have no special ability to understand it in return."
358,elf,Sea Elf MPMM,Necrotic Resistance,You have resistance to necrotic damage.
359,elf,Sea Elf MPMM,Blessing of the Raven Queen,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. Once you use this trait, you can't do so again until you finish a long rest."
360,elf,Sea Elf MPMM,Aereni Elf,An Aereni elf can choose one skill or tool proficiency. Your proficiency bonus is doubled for any ability check you make that uses this chosen proficiency.
361,elf,Sea Elf MPMM,Valenar Elf,"A Valenar elf gains proficiency with the scimitar, double scimitar, longbow, and shortbow."
362,elf,Sea Elf MPMM,Cunning Intuition,"When you make a Charisma (Performance) or Dexterity (Stealth) check, you can roll a d4 and add the number rolled to the ability check. Shape."
363,elf,Sea Elf MPMM,Shadows,"You know the Minor Illusion cantrip. Starting at 3rd level, you can cast the Invisibility spell once with this trait, and you regain the ability to cast it when you finish a long rest. Charisma is your spellcasting ability for these spells."
364,elf,Sea Elf MPMM,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Shadow Spells table are added to the spell list of your spellcasting class."
365,elf,Sea Elf MPMM,Incisive Sense,You have advantage on Intelligence (Investigation) and Wisdom (Insight) checks.
366,elf,Sea Elf MPMM,Blessing of the Moon Weaver,"You know the Light cantrip. When you reach 3rd level, you can cast the Sleep spell once with this trait and regain the ability to do so when you finish a long rest. When you reach 5th level, you can cast the Invisibility spell (targeting yourself only) once with this trait and regain the ability to do so when you finish a long rest. Casting these spells with this trait doesn't require material components. Wisdom is your spellcasting ability for these spells."
367,elf,Sea Elf MPMM,Ability Scores,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1."
368,elf,Sea Elf MPMM,Creature Type,You are a Humanoid. You are also considered an elf for any prerequisite or effect that requires you to be an elf.
369,elf,Shadar-Kai MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1."
370,elf,Shadar-Kai MPMM,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
371,elf,Shadar-Kai MPMM,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
372,elf,Shadar-Kai MPMM,Size,Medium
373,elf,Shadar-Kai MPMM,Speed,30 ft.
374,elf,Shadar-Kai MPMM,Darkvision,You can see in dim light within 60 feet of you as if it were bright light and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray.
375,elf,Shadar-Kai MPMM,Keen Senses,You have proficiency in the Perception skill.
376,elf,Shadar-Kai MPMM,Fey Ancestry,You have advantage on saving throws you make to avoid or end the charmed condition on yourself.
377,elf,Shadar-Kai MPMM,Trance,"You don't need to sleep, and magic can't put you to sleep. You can finish a long rest in 4 hours if you spend those hours in a trancelike meditation, during which you retain consciousness."
378,elf,Shadar-Kai MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character."
379,elf,Shadar-Kai MPMM,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
380,elf,Shadar-Kai MPMM,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
381,elf,Shadar-Kai MPMM,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
382,elf,Shadar-Kai MPMM,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
383,elf,Shadar-Kai MPMM,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
384,elf,Shadar-Kai MPMM,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
385,elf,Shadar-Kai MPMM,Extra Language,"You can speak, read, and write one extra language of your choice."
386,elf,Shadar-Kai MPMM,Fleet of Foot,Your base walking speed increases to 35 feet.
387,elf,Shadar-Kai MPMM,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
388,elf,Shadar-Kai MPMM,,"
d4
Season


1
Autumn: peace and goodwill, when summer's harvest is shared with all.


2
Winter: contemplation and dolor, when the vibrant energy of the world slumbers.


3
Spring: cheerfulness and celebration, marked by merriment and hope as winter's sorrow passes.


4
Summer: boldness and aggression, a time of unfettered energy and calls to action.

"
389,elf,Shadar-Kai MPMM,Fey Step,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest."
390,elf,Shadar-Kai MPMM,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
391,elf,Shadar-Kai MPMM,Child of the Sea,"You can breathe air and water, and you have a resistance to cold damage."
392,elf,Shadar-Kai MPMM,Friend of the Sea,"Aquatic animals have an extraordinary affinity with your people. You can communicate simple ideas to any Beast that has a swimming speed. It can understand your words, though you have no special ability to understand it in return."
393,elf,Shadar-Kai MPMM,Necrotic Resistance,You have resistance to necrotic damage.
394,elf,Shadar-Kai MPMM,Blessing of the Raven Queen,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest."
395,elf,Shadar-Kai MPMM,Aereni Elf,An Aereni elf can choose one skill or tool proficiency. Your proficiency bonus is doubled for any ability check you make that uses this chosen proficiency.
396,elf,Shadar-Kai MPMM,Valenar Elf,"A Valenar elf gains proficiency with the scimitar, double scimitar, longbow, and shortbow."
397,elf,Shadar-Kai MPMM,Cunning Intuition,"When you make a Charisma (Performance) or Dexterity (Stealth) check, you can roll a d4 and add the number rolled to the ability check. Shape."
398,elf,Shadar-Kai MPMM,Shadows,"You know the Minor Illusion cantrip. Starting at 3rd level, you can cast the Invisibility spell once with this trait, and you regain the ability to cast it when you finish a long rest. Charisma is your spellcasting ability for these spells."
399,elf,Shadar-Kai MPMM,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Shadow Spells table are added to the spell list of your spellcasting class."
400,elf,Shadar-Kai MPMM,Incisive Sense,You have advantage on Intelligence (Investigation) and Wisdom (Insight) checks.
401,elf,Shadar-Kai MPMM,Blessing of the Moon Weaver,"You know the Light cantrip. When you reach 3rd level, you can cast the Sleep spell once with this trait and regain the ability to do so when you finish a long rest. When you reach 5th level, you can cast the Invisibility spell (targeting yourself only) once with this trait and regain the ability to do so when you finish a long rest. Casting these spells with this trait doesn't require material components. Wisdom is your spellcasting ability for these spells."
402,elf,Shadar-Kai MPMM,Ability Scores,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1."
403,elf,Shadar-Kai MPMM,Creature Type,You are a Humanoid. You are also considered an elf for any prerequisite or effect that requires you to be an elf.
404,elf,Elf Variant: Astral Elf,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1."
405,elf,Elf Variant: Astral Elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
406,elf,Elf Variant: Astral Elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
407,elf,Elf Variant: Astral Elf,Size,Medium
408,elf,Elf Variant: Astral Elf,Speed,30 ft.
409,elf,Elf Variant: Astral Elf,Darkvision,"You can see in dim light within 60 feet of yourself as if it were bright light, and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray."
410,elf,Elf Variant: Astral Elf,Keen Senses,You have proficiency in the Perception skill.
411,elf,Elf Variant: Astral Elf,Fey Ancestry,You have advantage on saving throws you make to avoid or end the charmed condition on yourself.
412,elf,Elf Variant: Astral Elf,Trance,"You don't need to sleep, and magic can't put you to sleep. You can finish a long rest in 4 hours if you spend those hours in a trancelike meditation, during which you retain consciousness."
413,elf,Elf Variant: Astral Elf,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character."
414,elf,Elf Variant: Astral Elf,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
415,elf,Elf Variant: Astral Elf,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
416,elf,Elf Variant: Astral Elf,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
417,elf,Elf Variant: Astral Elf,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
418,elf,Elf Variant: Astral Elf,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
419,elf,Elf Variant: Astral Elf,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
420,elf,Elf Variant: Astral Elf,Extra Language,"You can speak, read, and write one extra language of your choice."
421,elf,Elf Variant: Astral Elf,Fleet of Foot,Your base walking speed increases to 35 feet.
422,elf,Elf Variant: Astral Elf,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
423,elf,Elf Variant: Astral Elf,,"
d4
Season


1
Autumn: peace and goodwill, when summer's harvest is shared with all.


2
Winter: contemplation and dolor, when the vibrant energy of the world slumbers.


3
Spring: cheerfulness and celebration, marked by merriment and hope as winter's sorrow passes.


4
Summer: boldness and aggression, a time of unfettered energy and calls to action.

"
424,elf,Elf Variant: Astral Elf,Fey Step,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest."
425,elf,Elf Variant: Astral Elf,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
426,elf,Elf Variant: Astral Elf,Child of the Sea,"You can breathe air and water, and you have a resistance to cold damage."
427,elf,Elf Variant: Astral Elf,Friend of the Sea,"Aquatic animals have an extraordinary affinity with your people. You can communicate simple ideas to any Beast that has a swimming speed. It can understand your words, though you have no special ability to understand it in return."
428,elf,Elf Variant: Astral Elf,Necrotic Resistance,You have resistance to necrotic damage.
429,elf,Elf Variant: Astral Elf,Blessing of the Raven Queen,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest."
430,elf,Elf Variant: Astral Elf,Aereni Elf,An Aereni elf can choose one skill or tool proficiency. Your proficiency bonus is doubled for any ability check you make that uses this chosen proficiency.
431,elf,Elf Variant: Astral Elf,Valenar Elf,"A Valenar elf gains proficiency with the scimitar, double scimitar, longbow, and shortbow."
432,elf,Elf Variant: Astral Elf,Cunning Intuition,"When you make a Charisma (Performance) or Dexterity (Stealth) check, you can roll a d4 and add the number rolled to the ability check. Shape."
433,elf,Elf Variant: Astral Elf,Shadows,"You know the Minor Illusion cantrip. Starting at 3rd level, you can cast the Invisibility spell once with this trait, and you regain the ability to cast it when you finish a long rest. Charisma is your spellcasting ability for these spells."
434,elf,Elf Variant: Astral Elf,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Shadow Spells table are added to the spell list of your spellcasting class."
435,elf,Elf Variant: Astral Elf,Incisive Sense,You have advantage on Intelligence (Investigation) and Wisdom (Insight) checks.
436,elf,Elf Variant: Astral Elf,Blessing of the Moon Weaver,"You know the Light cantrip. When you reach 3rd level, you can cast the Sleep spell once with this trait and regain the ability to do so when you finish a long rest. When you reach 5th level, you can cast the Invisibility spell (targeting yourself only) once with this trait and regain the ability to do so when you finish a long rest. Casting these spells with this trait doesn't require material components. Wisdom is your spellcasting ability for these spells."
437,elf,Elf Variant: Astral Elf,Ability Scores,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1."
438,elf,Elf Variant: Astral Elf,Creature Type,You are a Humanoid. You are also considered an elf for any prerequisite or effect that requires you to be an elf.
439,elf,Elf Variant: Astral Elf,Astral Fire,"You know one of the following cantrips of your choice: dancing lights, light, or sacred flame. Intelligence, Wisdom, or Charisma is your spellcasting ability for it (choose when you select this race)."
440,elf,Elf Variant: Astral Elf,Starlight Step,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest."
441,elf,Elf Variant: Astral Elf,Astral Trance,"You don't need to sleep, and magic can't put you to sleep. You can finish a long rest in 4 hours if you spend those hours in a trancelike meditation, during which you remain conscious."
